0.	-0.11669098460419569
0.005	-0.2136503829526069
0.01	-0.07745268671025325
0.015	-1.1157217357490687
0.02	-0.3056168007418544
0.025	-0.6665463263034117
0.03	-1.1265822853532437
0.035	-0.04244818713633765
0.04	-0.3470419152919827
0.045	-0.8216966627728126
0.05	-0.8954685781896172
0.055	-0.18565945295525443
0.06	-0.7597679932011584
0.065	-0.5251006969795041
0.07	-0.5657288571868553
0.075	-0.40365924166989964
0.08	-0.15766009539345754
0.085	-1.152587462838372
0.09	-0.25297039238641
0.095	-0.6541003386528617
0.1	-0.2220998857114356
0.105	-0.02876555702954655
0.11	-0.8264548892676038
0.115	-0.48284947998238037
0.12	-0.2714022536044286
0.125	-0.2956746680187379
0.13	-1.007040117701281
0.135	-0.6264789433278442
0.14	-0.05189591781103893
0.145	-0.4143203396424907
0.15	-0.6617829439209342
0.155	-0.7795373713821526
0.16	-0.5941496738433365
0.165	-0.3387424469242666
0.17	-0.23765378827356956
0.175	-1.5092572464982414
0.18	-0.36852360232030745
0.185	-1.2921615081420916
0.19	-0.9907184640566593
0.195	-0.3791827104624643
0.2	-0.94552839370443
0.205	-0.8530845847155843
0.21	-0.5745737623828966
0.215	-0.20938770480210728
0.22	-1.1057380705473419
0.225	0.055881500319555855
0.23	-1.3208200512286554
0.235	-0.06348706113488174
0.24	-1.1542529103229802
0.245	0.06981392428245492
0.25	-0.4642905883227284
0.255	-2.75472313913465
0.26	-0.4736084543305401
0.265	-0.1811094314423234
0.27	-0.6954187070342553
0.275	-0.15042979711573573
0.28	-1.4633899650706668
0.285	-1.0345391061757643
0.29	-0.41767325957019175
0.295	-0.8086743168690101
0.3	-1.1683315331425963
0.305	-0.7342990918210976
0.31	-0.6520580370466893
0.315	-0.6017279885847431
0.32	-0.09721003989889046
0.325	-1.4475856878112712
0.33	-0.3624749615533558
0.335	-0.09462330654258136
0.34	0.014932040182219644
0.345	-0.4089251555979876
0.35	-0.35353853097720545
0.355	-0.3694568615645186
0.36	-0.5713334595311383
0.365	-0.7477726160035552
0.37	-0.9907181303078098
0.375	-0.06750769283234133
0.38	-0.2301454457870875
0.385	-0.3851617529186222
0.39	-0.14982138998940367
0.395	-1.092547409892104
0.4	-0.35791073443902044
0.405	-0.7915331476858355
0.41	-0.8641589103010029
0.415	-0.09424516618930762
0.42	-0.8863246192654352
0.425	-0.38810590181430227
0.43	-0.388000056583961
0.435	-0.1855723336983202
0.44	-0.024366231405337852
0.445	-0.5560763067149708
0.45	-0.5978552126592981
0.455	-0.17195843164537356
0.46	-0.7769578523218588
0.465	-0.16566524390469295
0.47	-0.14878778483525723
0.475	-0.10794267328935536
0.48	-0.07125909568236777
0.485	-0.8532557694112187
0.49	-0.25230963904011716
0.495	-0.48966871653112354
0.5	-1.625086137959022
0.505	-0.4574269288944357
0.51	-1.2082190040078775
0.515	-0.5945391908047296
0.52	-0.950838313233229
0.525	-0.4448907185740843
0.53	-0.35473857446280443
0.535	-0.929840289629604
0.54	-1.137200099398683
0.545	-0.9292478060845897
0.55	-0.937307889656069
0.555	-0.6445578793042249
0.56	-0.17080780254124422
0.565	-0.5130127509828944
0.57	-0.8343221489401965
0.575	-1.2963643422966034
0.58	-0.12448802598947603
0.585	-1.05604226330989
0.59	-0.996578350548298
0.595	-0.9294687272283785
0.6	-0.6689208348239442
0.605	-0.006016300919833295
0.61	-1.2871515515172332
0.615	-1.1195440968505221
0.62	-1.0749217178554193
0.625	-0.0843113966354069
0.63	-0.256745254021257
0.635	-0.6517195497007784
0.64	-0.5523123208565042
0.645	-0.13898056125324937
0.65	-0.2174001971089774
0.655	0.0004867222122261575
0.66	-0.6332456271805543
0.665	-0.7900467658162653
0.67	-0.6165803463048654
0.675	-0.4108414204203353
0.68	-0.6556075911099271
0.685	-0.1963859727593308
0.69	-0.9085275057145947
0.695	-1.0114069723762118
0.7	-1.4845737194929403
0.705	-0.33467206800034544
0.71	-1.2782711201112495
0.715	-0.5394398593118718
0.72	-0.425493499510438
0.725	-0.6305508237564277
0.73	-0.6346283151629668
0.735	-0.6153264107171175
0.74	-0.4736677063184197
0.745	-0.220887085337451
0.75	-1.1252298542410395
0.755	-1.0487527827209986
0.76	-0.10168455569669195
0.765	-0.3882343306887338
0.77	-0.33544970459892054
0.775	-0.7573765839487857
0.78	-0.3919425090444147
0.785	-2.083727461749372
0.79	-0.12617174667037015
0.795	-0.984981186157107
0.8	-0.08889571014516698
0.805	-1.1759965538390877
0.81	-1.2853555175294367
0.815	-0.10365847291665983
0.82	-0.3482443449008617
0.825	-0.4769551626287849
0.83	-1.0720779379170466
0.835	-0.288397545550305
0.84	-0.539686873766149
0.845	-1.100560025492094
0.85	-0.5095038710134804
0.855	-0.42334797061114837
0.86	-0.2085453261055951
0.865	-0.36483521611223113
0.87	-0.7288448918497223
0.875	-0.2855562869635201
0.88	-0.8348961202445242
0.885	-0.3152548798246848
0.89	-0.9928907012564211
0.895	-0.1314959998294989
0.9	-0.5448396613724404
0.905	-0.38046621798428704
0.91	-0.25102055344208885
0.915	-1.4377662331466745
0.92	-0.6408312398703944
0.925	-0.6156956854028977
0.93	-0.6731275356891155
0.935	-0.5884591942748489
0.94	-0.5925452540135862
0.945	-0.8804638395635701
0.95	-0.7382197126299053
0.955	-0.2427871541456697
0.96	-0.9873915459286559
0.965	-0.8005276585587542
0.97	-0.6198695584160258
0.975	-0.3432617500583587
0.98	-0.2003905739775597
0.985	-0.11481458096911719
0.99	-0.952865580041425
0.995	-0.2102611475872376
1.	-0.6472304877140359
1.005	-0.49230189364287835
1.01	-0.5291398768710003
1.015	-0.7017812462601112
1.02	-0.9033070520391601
1.025	-4.389858810425867
1.03	-0.33500368485421417
1.035	-0.6040178882634325
1.04	-0.5800625869445306
1.045	-0.696337648560909
1.05	-0.20959064880383496
1.055	-0.15546482343431858
1.06	-0.14082661868766855
1.065	-0.09479498417393113
1.07	-0.5081882659047312
1.075	-0.38198176280138824
1.08	-0.20221606817062057
1.085	-0.5153912733516051
1.09	-0.8459142154255624
1.095	-1.008413365718905
1.1	-0.07638941898473758
1.105	-1.3944198946593283
1.11	-0.10469335436408769
1.115	-1.0054858708510643
1.12	0.00955691092509318
1.125	-0.275349445983457
1.13	-0.23495951874596394
1.135	-1.7573583656727405
1.14	-0.1850570356210815
1.145	-1.162242638396749
1.15	-0.30673009925028494
1.155	-1.2295653649892913
1.16	0.28687944488384354
1.165	-0.6573176229833322
1.17	-0.8638065021792949
1.175	-1.0134290256467067
1.18	-0.48213924554984855
1.185	-0.015800334243880644
1.19	-0.724946181997874
1.195	-0.2156704640445361
1.2	0.06333133016711863
1.205	-0.0234669745507979
1.21	-0.5065550639075258
1.215	-0.38806352856331083
1.22	-0.7351383687492687
1.225	-1.4577914961218452
1.23	-0.4048955912158741
1.235	-0.9369683781391844
1.24	-1.4656964231926817
1.245	-0.21892645702871852
1.25	-2.239504513635501
1.255	-1.3931156202626025
1.26	-1.652318172901797
1.265	0.0059689392072695595
1.27	-0.4918133262582859
1.275	-0.966410468720894
1.28	-0.024919598719051545
1.285	-0.3990228874325501
1.29	-0.22124238693971482
1.295	-0.07496181061450291
1.3	-0.9549477942959991
1.305	-0.1656956814226167
1.31	-0.4781287350403618
1.315	-0.3155829323324247
1.32	-0.3723365848885581
1.325	-0.7451162177945326
1.33	-0.49204546884214784
1.335	-1.5288016565584945
1.34	-0.08569063518426885
1.345	-0.3235398844884725
1.35	-1.4554874848748174
1.355	-0.5501701333301179
1.36	-0.39286145772723513
1.365	-0.09783867625586526
1.37	-0.23230338677614698
1.375	-0.17290989474402513
1.38	-0.10163561437165743
1.385	-0.8271558191082266
1.39	-0.04869095916809492
1.395	-0.31542471261321925
1.4	0.05974869866983216
1.405	0.0459239193540667
1.41	-0.9322763742108784
1.415	-1.0639193651526693
1.42	-0.4737274331170279
1.425	-0.48798551762028125
1.43	-1.1668798706585521
1.435	-1.792708709869076
1.44	-0.4528605731330669
1.445	-0.9237506126869643
1.45	-0.06542043059798536
1.455	-1.1374553136444314
1.46	-0.6214272823425295
1.465	-1.6386828232617585
1.47	-0.5785259788464319
1.475	-0.6134282351936495
1.48	-0.8733843034253892
1.485	-0.7099954552571266
1.49	-0.39138753896010275
1.495	-0.41875223402745176
1.5	-0.9600129508040729
1.505	-1.0870784609766857
1.51	-0.07008710310528661
1.515	0.03274983585660999
1.52	-0.8673316804247163
1.525	-0.040366666364919326
1.53	-0.38630755682887835
1.535	0.1368812907504257
1.54	-0.4847630326117292
1.545	-0.49498306239129564
1.55	-0.4635223706153019
1.555	-1.013276353318544
1.56	0.2067661806313168
1.565	-0.7553769146208934
1.57	-0.9694046652457322
1.575	-0.40891086484210326
1.58	-1.7591970016029876
1.585	-0.07379977771401176
1.59	-0.42942223192410856
1.595	-0.20011056747480663
1.6	-1.295562284469215
1.605	-0.12825143239268136
1.61	-1.1654072391935906
1.615	-0.9253291507361308
1.62	-0.6392194387732291
1.625	0.1032774301223727
1.63	-1.5547173048962932
1.635	-0.25713282649877506
1.64	0.16378094263114998
1.645	-0.4136977873736908
1.65	-0.19875306828608336
1.655	-0.1738889388427069
1.66	-0.08433580745828073
1.665	-0.2806995393250079
1.67	-1.4416313075716227
1.675	-0.3645624496983989
1.68	-0.2518835525431273
1.685	-0.14146180756052268
1.69	-0.028013322019790676
1.695	-0.63789550913767
1.7	0.1177554834176074
1.705	-0.04797388038527457
1.71	-0.4466312131970068
1.715	-0.3030981766988928
1.72	-0.5430587533064191
1.725	-0.6797733531569365
1.73	-0.5366449406860206
1.735	-1.1907558034643264
1.74	-0.7367854620240825
1.745	-1.1297115703093978
1.75	-1.9252044306194178
1.755	-0.8719339374310344
1.76	-0.22600891826320307
1.765	-0.1150839193579507
1.77	-0.6108468158742149
1.775	-0.5614583807063398
1.78	-1.2008966844037752
1.785	-0.9008750358408141
1.79	-0.37061579554824353
1.795	-0.2598813030049874
1.8	-1.0430240501532622
1.805	0.2438998342241787
1.81	-0.3804878571104069
1.815	-0.6957330382715883
1.82	-0.3389970654482536
1.825	-1.4291781773216385
1.83	-0.6323197769455762
1.835	-0.2614646307506118
1.84	-0.3066030706914705
1.845	-0.038034863021898964
1.85	-1.9048923529873474
1.855	-0.25532075385653463
1.86	-0.08468994376135544
1.865	0.12404835498573444
1.87	-0.7546175844607801
